tweet_id,tweet,followers_count,verified,retweet_count,verified_in_support,verified_in_deny,support,deny,neutral,category,tense
536824260615237632,Swiss museum confirms it will take on #Gurlitt collection,1898,0,3,0,0,0,0,1,rumours,-1
536842936667750402,Swiss museum accepts looted Nazi art: Kunstmuseum Bern will try to return any stolen art to rightf... http://t.co/2kTYOPvZGd #BogardThat,763353,0,1,0,0,0,0,0,rumours,-1
536825222608203776,Breaking: Swiss art museum accepts artworks bequeathed by late art dealer Gurlitt http://t.co/VA3SagY9We,103976,1,1,0,0,0,0,0,rumours,-1
535434467696189440,"Another terrific story by @MaryLaneWSJ, chronicler of the Nazi-Gurlitt art saga. http://t.co/2n9SEYKCYR",4094,1,1,0,0,0,0,1,rumours,-1
536841860049043457,"Gurlitt collection accepted by Bern museum, provided art works were not stolen by Nazis http://t.co/UmoeHLD1Lw",7568,0,2,0,0,0,0,0,rumours,-1
536847375802052609,"Nearly 3 years of silence, transparency re #Gurlitt, Munich Art Trove. The agreement: http://t.co/K4lSeUl2LM",1367,0,3,0,0,0,0,0,rumours,-1
536835011941396481,#Gurlitt Bern museum accepts controversial art hoard - SWI swissinfo.ch http://t.co/B0udLwiK1J @swisscenter @fteuscher,85,0,1,0,0,0,0,0,rumours,-1
536846436537999360,Swiss museum [@KunstmuseumBern] accepts Gurlitt's problematic bequest http://t.co/hQ0gKpdXVs via @TheArtNewspaper,40922,0,1,0,0,0,0,0,rumours,-1
536844180887449600,Swiss museum will receive priceless collection of long-hidden Gurlitt art trove http://t.co/dKN7MAWLj0,185236,1,3,0,0,0,0,0,rumours,-1
536830361817595905,Kunstmuseum accepts Gurlitt collection bequest. Pledges to fully investigate artwork restitution claims fully.,876,0,2,0,0,0,0,0,rumours,-1
536834351246225408,Swiss museum decides to accept Gurlitt Nazi-era art trove http://t.co/QMgo0O7Ive,35395,1,2,0,0,0,0,0,rumours,-1
536844922088091648,Swiss museum accepts Gurlitt art bequest http://t.co/3dmYas7S70,17387,1,1,0,0,0,0,0,rumours,-1
536848662135980032,Gurlitt Collection Accepted by Kunstmuseum Bern—details from the announcement in Berlin: http://t.co/2oJndsNCwS,1160,0,6,0,0,0,0,0,rumours,-1
536831867329466369,Schäublin agreement in accepting Gurlitt collection : Objects with suspicion of being Nazi-looted art will initially remain in Germany.,876,0,1,0,0,0,0,0,rumours,-1
536848134681690112,"Summary of the #Gurlitt agreement between Kunstmuseum Bern, State of Bavaria and German government: http://t.co/8YqE3ZJYGn via @meddybln",543,0,1,0,0,0,0,0,rumours,-1
536837509167480832,"Bern's Museum of Fine Arts accepts Gurlitt art collection, but only works that were not stolen by Nazis http://t.co/ghqeNGoPAK",119,0,1,0,0,0,0,0,rumours,-1
535438499432771584,Swiss Museum Debates Expensive and Unsought Responsibility of Gurlitt Hoard http://t.co/DWgVRwOZ7o,50419,0,3,0,0,0,0,0,rumours,-1
536845753394536448,Swiss museum will accept Gurlitt art trove http://t.co/PJVU6DJXTW,16795,1,3,0,0,0,0,0,rumours,-1
535397927548878849,Family claims #CorneliusGurlitt was mentally unfit. Read the news @Artlyst http://t.co/1tmcwtUYC8 http://t.co/tfH3caD1EP,7381,0,1,0,0,0,0,0,rumours,-1
536848962775678976,"@KunstmuseumBern declares that it will accept the inheritance—Berlin, Munich, and Bern sign an agreement on how to manage #Gurlitt’s legacy",992,0,10,0,0,1,0,0,rumours,-1
535721996391178242,"Swiss museum close to accepting #Gurlitt bequest, returning any #Nazi-looted pieces http://t.co/eCo07tfpkF via @WSJ",1143,0,1,0,0,0,0,0,rumours,-1
536827886926565376,Bern Fine Arts Museum says yes to controversial #gurlitt collection: http://t.co/UmoeHLD1Lw,7568,0,1,0,0,0,0,0,rumours,-1
536833104280055808,"Gurlitt case:   The German Minister of Justice says Switzerland is the "" right place "" for the disputed collection.",876,0,1,0,0,0,0,0,rumours,-1
536831367959420929,Swiss Museum Will Accept Gurlitt Art Trove - ABC News http://t.co/tJm9ldHr95 #Entertainment,186618,0,1,0,0,0,0,1,rumours,-1
